"Date","year","month","Local.Site.Name","County","meanlatitude","meanlongitude","PM2.5","Ozone"
2024-01-29,2024,1,"Bryson City","Swain",35.434767,-83.442133,4,NA
2024-01-29,2024,1,"Castle Hayne","New Hanover",34.364167,-77.838611,15,NA
2024-01-29,2024,1,"Clemmons Middle","Forsyth",36.026612,-80.341962,4,NA
2024-01-29,2024,1,"Durham Armory","Durham",36.0329550008979,-78.904037,32,NA
2024-01-29,2024,1,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,32
2024-01-29,2024,1,"Hattie Avenue","Forsyth",36.11094,-80.224501,4,NA
2024-01-29,2024,1,"Leggett","Edgecombe",35.988278,-77.5843,8,NA
2024-01-29,2024,1,"Mendenhall School","Guilford",36.1090060008986,-79.802314,0,NA
2024-01-29,2024,1,"Millbrook School","Wake",35.856111,-78.574167,6,31
2024-01-29,2024,1,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,NA
2024-01-29,2024,1,"West Johnston Co.","Johnston",35.59095,-78.4622,12,NA
2024-01-30,2024,1,"Bryson City","Swain",35.434767,-83.442133,9,NA
2024-01-30,2024,1,"Castle Hayne","New Hanover",34.364167,-77.838611,24,NA
2024-01-30,2024,1,"Clemmons Middle","Forsyth",36.026612,-80.341962,27,NA
2024-01-30,2024,1,"Durham Armory","Durham",36.0329550008979,-78.904037,49,NA
2024-01-30,2024,1,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,20,31
2024-01-30,2024,1,"Hattie Avenue","Forsyth",36.11094,-80.224501,28,NA
2024-01-30,2024,1,"Leggett","Edgecombe",35.988278,-77.5843,20,NA
2024-01-30,2024,1,"Mendenhall School","Guilford",36.1090060008986,-79.802314,19,NA
2024-01-30,2024,1,"Millbrook School","Wake",35.856111,-78.574167,24.5,29
2024-01-30,2024,1,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,22,NA
2024-01-30,2024,1,"West Johnston Co.","Johnston",35.59095,-78.4622,23,NA
2024-01-31,2024,1,"Bryson City","Swain",35.434767,-83.442133,12,NA
2024-01-31,2024,1,"Castle Hayne","New Hanover",34.364167,-77.838611,31.5,NA
2024-01-31,2024,1,"Clemmons Middle","Forsyth",36.026612,-80.341962,32,NA
2024-01-31,2024,1,"Durham Armory","Durham",36.0329550008979,-78.904037,53,NA
2024-01-31,2024,1,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,NA
2024-01-31,2024,1,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,34,28
2024-01-31,2024,1,"Hattie Avenue","Forsyth",36.11094,-80.224501,34,NA
2024-01-31,2024,1,"Leggett","Edgecombe",35.988278,-77.5843,21,NA
2024-01-31,2024,1,"Linville Falls","Avery",35.972347,-81.933072,12,NA
2024-01-31,2024,1,"Mendenhall School","Guilford",36.1090060008986,-79.802314,35,NA
2024-01-31,2024,1,"Millbrook School","Wake",35.856111,-78.574167,26.5,24
2024-01-31,2024,1,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,22,NA
2024-01-31,2024,1,"West Johnston Co.","Johnston",35.59095,-78.4622,27,NA
2024-02-01,2024,2,"Bryson City","Swain",35.434767,-83.442133,15,NA
2024-02-01,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,42,NA
2024-02-01,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,27,NA
2024-02-01,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,54,NA
2024-02-01,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,39,30
2024-02-01,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,28,NA
2024-02-01,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,30,NA
2024-02-01,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,28,NA
2024-02-01,2024,2,"Millbrook School","Wake",35.856111,-78.574167,33,25
2024-02-01,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,39,NA
2024-02-01,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,53,NA
2024-02-02,2024,2,"Bryson City","Swain",35.434767,-83.442133,41,NA
2024-02-02,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,52.5,NA
2024-02-02,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,41,NA
2024-02-02,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,56,NA
2024-02-02,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,39,37
2024-02-02,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,40,NA
2024-02-02,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,31,NA
2024-02-02,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,35,NA
2024-02-02,2024,2,"Millbrook School","Wake",35.856111,-78.574167,32,35
2024-02-02,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,40,NA
2024-02-02,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,41,NA
2024-02-03,2024,2,"Bryson City","Swain",35.434767,-83.442133,53,NA
2024-02-03,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,28.5,NA
2024-02-03,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,29,NA
2024-02-03,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,55,NA
2024-02-03,2024,2,"Frying Pan Mountain","Haywood",35.379167,-82.7925,19,NA
2024-02-03,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,35,29
2024-02-03,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,29.5,NA
2024-02-03,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,4,NA
2024-02-03,2024,2,"Linville Falls","Avery",35.972347,-81.933072,26,NA
2024-02-03,2024,2,"Millbrook School","Wake",35.856111,-78.574167,25,26
2024-02-03,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,NA
2024-02-03,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,41,NA
2024-02-04,2024,2,"Bryson City","Swain",35.434767,-83.442133,23,NA
2024-02-04,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,43.5,NA
2024-02-04,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,43,NA
2024-02-04,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,54,NA
2024-02-04,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,40,33
2024-02-04,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,37,NA
2024-02-04,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,27,NA
2024-02-04,2024,2,"Millbrook School","Wake",35.856111,-78.574167,37,32
2024-02-04,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,22,NA
2024-02-04,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,33,NA
2024-02-05,2024,2,"Bryson City","Swain",35.434767,-83.442133,18,NA
2024-02-05,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,51,NA
2024-02-05,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,31,NA
2024-02-05,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,53,NA
2024-02-05,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,33,37
2024-02-05,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,27,NA
2024-02-05,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,27,NA
2024-02-05,2024,2,"Millbrook School","Wake",35.856111,-78.574167,30,39
2024-02-05,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,25,NA
2024-02-05,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,22,NA
2024-02-06,2024,2,"Bryson City","Swain",35.434767,-83.442133,19,NA
2024-02-06,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,24,NA
2024-02-06,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,31.5,NA
2024-02-06,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,54,NA
2024-02-06,2024,2,"Frying Pan Mountain","Haywood",35.379167,-82.7925,14,NA
2024-02-06,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,36,32
2024-02-06,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,33.5,NA
2024-02-06,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,19,NA
2024-02-06,2024,2,"Linville Falls","Avery",35.972347,-81.933072,22,NA
2024-02-06,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,32,NA
2024-02-06,2024,2,"Millbrook School","Wake",35.856111,-78.574167,26,36
2024-02-06,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,18,NA
2024-02-06,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,28,NA
2024-02-07,2024,2,"Bryson City","Swain",35.434767,-83.442133,18,NA
2024-02-07,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,31,NA
2024-02-07,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,31,NA
2024-02-07,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,57,NA
2024-02-07,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,44,35
2024-02-07,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,32,NA
2024-02-07,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,21,NA
2024-02-07,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,37,NA
2024-02-07,2024,2,"Millbrook School","Wake",35.856111,-78.574167,32,35
2024-02-07,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,23,NA
2024-02-07,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,24,NA
2024-02-08,2024,2,"Bryson City","Swain",35.434767,-83.442133,48,NA
2024-02-08,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,36,NA
2024-02-08,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,54,NA
2024-02-08,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,58,NA
2024-02-08,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,57,36
2024-02-08,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,55,NA
2024-02-08,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,17,NA
2024-02-08,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,52,NA
2024-02-08,2024,2,"Millbrook School","Wake",35.856111,-78.574167,44,29
2024-02-08,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,59,NA
2024-02-08,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,32,NA
2024-02-09,2024,2,"Bryson City","Swain",35.434767,-83.442133,58,NA
2024-02-09,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,49.5,NA
2024-02-09,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,76,NA
2024-02-09,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,72,NA
2024-02-09,2024,2,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,NA
2024-02-09,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,60.5,30
2024-02-09,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,70.5,NA
2024-02-09,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,70,NA
2024-02-09,2024,2,"Linville Falls","Avery",35.972347,-81.933072,50,NA
2024-02-09,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,69,NA
2024-02-09,2024,2,"Millbrook School","Wake",35.856111,-78.574167,62.5,27
2024-02-09,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,53,NA
2024-02-09,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,65,NA
2024-02-10,2024,2,"Bryson City","Swain",35.434767,-83.442133,65,NA
2024-02-10,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,42,NA
2024-02-10,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,72,NA
2024-02-10,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,63,NA
2024-02-10,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,55,34
2024-02-10,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,74,NA
2024-02-10,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,61,NA
2024-02-10,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,59,NA
2024-02-10,2024,2,"Millbrook School","Wake",35.856111,-78.574167,57,35
2024-02-10,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,61,NA
2024-02-10,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,72,NA
2024-02-11,2024,2,"Bryson City","Swain",35.434767,-83.442133,35,NA
2024-02-11,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,26.5,NA
2024-02-11,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,25,NA
2024-02-11,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,51,NA
2024-02-11,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,29,25
2024-02-11,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,25,NA
2024-02-11,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,51,NA
2024-02-11,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,29,NA
2024-02-11,2024,2,"Millbrook School","Wake",35.856111,-78.574167,46,22
2024-02-11,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,52,NA
2024-02-11,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,47,NA
2024-02-12,2024,2,"Bryson City","Swain",35.434767,-83.442133,22,NA
2024-02-12,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,18,NA
2024-02-12,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,22.5,NA
2024-02-12,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,41,NA
2024-02-12,2024,2,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,NA
2024-02-12,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,33
2024-02-12,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,25,NA
2024-02-12,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,19,NA
2024-02-12,2024,2,"Linville Falls","Avery",35.972347,-81.933072,4,NA
2024-02-12,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,21,NA
2024-02-12,2024,2,"Millbrook School","Wake",35.856111,-78.574167,25,31
2024-02-12,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,19,NA
2024-02-12,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,18,NA
2024-02-13,2024,2,"Bryson City","Swain",35.434767,-83.442133,13,NA
2024-02-13,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,18.5,NA
2024-02-13,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,13,NA
2024-02-13,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,37,NA
2024-02-13,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,37
2024-02-13,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,14,NA
2024-02-13,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,9,NA
2024-02-13,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,NA
2024-02-13,2024,2,"Millbrook School","Wake",35.856111,-78.574167,14,36
2024-02-13,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,NA
2024-02-13,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,14,NA
2024-02-14,2024,2,"Bryson City","Swain",35.434767,-83.442133,21,NA
2024-02-14,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,30.5,NA
2024-02-14,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,25,NA
2024-02-14,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,55,NA
2024-02-14,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,31,39
2024-02-14,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,26,NA
2024-02-14,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,16,NA
2024-02-14,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,29,NA
2024-02-14,2024,2,"Millbrook School","Wake",35.856111,-78.574167,28,39
2024-02-14,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,28,NA
2024-02-14,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,26,NA
2024-02-15,2024,2,"Bryson City","Swain",35.434767,-83.442133,29,NA
2024-02-15,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,40,NA
2024-02-15,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,36,NA
2024-02-15,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,59,NA
2024-02-15,2024,2,"Frying Pan Mountain","Haywood",35.379167,-82.7925,14,NA
2024-02-15,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,41.5,43
2024-02-15,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,37,NA
2024-02-15,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,33,NA
2024-02-15,2024,2,"Linville Falls","Avery",35.972347,-81.933072,23,NA
2024-02-15,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,36,NA
2024-02-15,2024,2,"Millbrook School","Wake",35.856111,-78.574167,54.5,41
2024-02-15,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,37,NA
2024-02-15,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,39,NA
2024-02-16,2024,2,"Bryson City","Swain",35.434767,-83.442133,52,NA
2024-02-16,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,36,NA
2024-02-16,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,40,NA
2024-02-16,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,55,NA
2024-02-16,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,49,36
2024-02-16,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,41,NA
2024-02-16,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,30,NA
2024-02-16,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,39,NA
2024-02-16,2024,2,"Millbrook School","Wake",35.856111,-78.574167,37,36
2024-02-16,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,33,NA
2024-02-16,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,49,NA
2024-02-17,2024,2,"Bryson City","Swain",35.434767,-83.442133,16,NA
2024-02-17,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,54,NA
2024-02-17,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,30,NA
2024-02-17,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,57,NA
2024-02-17,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,29,36
2024-02-17,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,31,NA
2024-02-17,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,24,NA
2024-02-17,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,27,NA
2024-02-17,2024,2,"Millbrook School","Wake",35.856111,-78.574167,36,37
2024-02-17,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,28,NA
2024-02-17,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,38,NA
2024-02-18,2024,2,"Bryson City","Swain",35.434767,-83.442133,13,NA
2024-02-18,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,24,NA
2024-02-18,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,25.5,NA
2024-02-18,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,57,NA
2024-02-18,2024,2,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,NA
2024-02-18,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,30.5,34
2024-02-18,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,27,NA
2024-02-18,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,22,NA
2024-02-18,2024,2,"Linville Falls","Avery",35.972347,-81.933072,9,NA
2024-02-18,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,29,NA
2024-02-18,2024,2,"Millbrook School","Wake",35.856111,-78.574167,28,34
2024-02-18,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,24,NA
2024-02-18,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,32,NA
2024-02-19,2024,2,"Bryson City","Swain",35.434767,-83.442133,12,NA
2024-02-19,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,34,NA
2024-02-19,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,33,NA
2024-02-19,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,61,NA
2024-02-19,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,40,39
2024-02-19,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,30,NA
2024-02-19,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,31,NA
2024-02-19,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,32,NA
2024-02-19,2024,2,"Millbrook School","Wake",35.856111,-78.574167,33,41
2024-02-19,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,27,NA
2024-02-19,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,36,NA
2024-02-20,2024,2,"Bryson City","Swain",35.434767,-83.442133,32,NA
2024-02-20,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,59.5,NA
2024-02-20,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,53,NA
2024-02-20,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,61,NA
2024-02-20,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,54,44
2024-02-20,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,48,NA
2024-02-20,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,33,NA
2024-02-20,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,49,NA
2024-02-20,2024,2,"Millbrook School","Wake",35.856111,-78.574167,39,43
2024-02-20,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,27,NA
2024-02-20,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,34,NA
2024-02-21,2024,2,"Bryson City","Swain",35.434767,-83.442133,61,NA
2024-02-21,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,25.5,NA
2024-02-21,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,55,NA
2024-02-21,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,61,NA
2024-02-21,2024,2,"Frying Pan Mountain","Haywood",35.379167,-82.7925,47,NA
2024-02-21,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,57,40
2024-02-21,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,55,NA
2024-02-21,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,20,NA
2024-02-21,2024,2,"Linville Falls","Avery",35.972347,-81.933072,52,NA
2024-02-21,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,54,NA
2024-02-21,2024,2,"Millbrook School","Wake",35.856111,-78.574167,33.5,43
2024-02-21,2024,2,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,24,NA
2024-02-21,2024,2,"West Johnston Co.","Johnston",35.59095,-78.4622,33,NA
2024-02-22,2024,2,"Bryson City","Swain",35.434767,-83.442133,61,NA
2024-02-22,2024,2,"Castle Hayne","New Hanover",34.364167,-77.838611,55.5,NA
2024-02-22,2024,2,"Clemmons Middle","Forsyth",36.026612,-80.341962,85,NA
2024-02-22,2024,2,"Durham Armory","Durham",36.0329550008979,-78.904037,80,NA
2024-02-22,2024,2,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,74,64
2024-02-22,2024,2,"Hattie Avenue","Forsyth",36.11094,-80.224501,88,NA
2024-02-22,2024,2,"Leggett","Edgecombe",35.988278,-77.5843,55,NA
2024-02-22,2024,2,"Mendenhall School","Guilford",36.1090060008986,-79.802314,77,NA
2024-02-22,2024,2,"Millbrook School","Wake",35.856111,-78.574167,72,58
